"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"WLD","CROPYIELD","RICE","THND_TONNE","A","2018",517605.81,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2019",517432.99,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2020",532494.42,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2021",535668.41,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2022",540113.29,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2023",545079.67,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2024",550670.51,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2025",556957.91,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2026",563034.71,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2027",569292.97,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2028",575495.32,
"WLD","CROPYIELD","RICE","THND_TONNE","A","2029",581763.56,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1990",5338.56,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1991",6697.99,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1992",6769.01,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1993",6635.01,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1994",7050.41,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1995",7529.46,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1996",6724.79,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1997",6381.08,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1998",5670.21,
"BRA","CROPYIELD","RICE","THND_TONNE","A","1999",7875.76,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2000",7767.708,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2001",7062.48,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2002",7225.748,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2003",7049.628,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2004",8813.072,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2005",9081.536,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2006",7970.756,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2007",7694.812,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2008",8210.32,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2009",8569.7,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2010",7929.412,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2011",9256.908,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2012",7887.66,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2013",8037.396,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2014",8242.688,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2015",8465.048,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2016",7210.04,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2017",8382.904,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2018",8203.52,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2019",7105.592,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2020",7978.583,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2021",7976.266,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2022",7899.094,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2023",7861.539,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2024",7831.527,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2025",7818.945,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2026",7782.427,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2027",7750.846,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2028",7718.824,
"BRA","CROPYIELD","RICE","THND_TONNE","A","2029",7686.958,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1990",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1991",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1992",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1993",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1994",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1995",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1996",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1997",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1998",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","1999",2,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2000",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2001",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2002",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2003",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2004",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2005",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2006",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2007",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2008",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2009",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2010",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2011",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2012",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2013",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2014",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2015",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2016",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2017",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2018",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2019",2.001,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2020",2.061,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2021",2.087,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2022",2.09,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2023",2.103,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2024",2.121,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2025",2.141,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2026",2.161,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2027",2.181,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2028",2.199,
"ZAF","CROPYIELD","RICE","THND_TONNE","A","2029",2.215,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1990",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1991",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1992",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1993",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1994",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1995",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1996",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1997",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1998",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","1999",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2000",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2001",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2002",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2003",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2004",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2005",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2006",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2007",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2008",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2009",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2010",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2011",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2012",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2013",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2014",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2015",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2016",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2017",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2018",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2019",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2020",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2021",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2022",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2023",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2024",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2025",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2026",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2027",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2028",0,
"SAU","CROPYIELD","RICE","THND_TONNE","A","2029",0,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1990",896.18,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1991",772.73,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1992",753.63,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1993",687.523,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1994",523.232,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1995",461.92,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1996",388.976,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1997",328.072,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1998",412.166,
"RUS","CROPYIELD","RICE","THND_TONNE","A","1999",443.394,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2000",584.312,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2001",495.536,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2002",488.133,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2003",448.116,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2004",469.802,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2005",570.816,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2006",680.61,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2007",704.544,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2008",738.3,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2009",912.969,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2010",1060.658,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2011",1055.574,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2012",1051.891,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2013",934.943,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2014",1048.566,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2015",1109.762,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2016",1080.886,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2017",986.62,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2018",1038.222,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2019",1057.022,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2020",1041.761,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2021",1028.464,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2022",1009.726,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2023",1024.511,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2024",1038.826,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2025",1060.97,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2026",1083.489,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2027",1106.043,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2028",1127.538,
"RUS","CROPYIELD","RICE","THND_TONNE","A","2029",1149.392,
"IRN","CROPYIELD","RICE","THND_TONNE","A","1990",1307.46,
"IRN","CROPYIELD","RICE","THND_TONNE","A","1991",1484.91,
"IRN","CROPYIELD","RICE","THND_TONNE","A","1992",1486.8,
"IRN","CROPYIELD","RICE","THND_TONNE","A","1993",1437.03,
"IRN","CROPYIELD","RICE","THND_TONNE","A","1994",1423.17,
"IRN","CROPYIELD","RICE","THND_TONNE","A","1995",1449,
"IRN","CROPYIELD","RICE","THND_TONNE","A","1996",1691.55,
"IRN","CROPYIELD","RICE","THND_TONNE","A","1997",1480.5,
"IRN","CROPYIELD","RICE","THND_TONNE","A","1998",1745.73,
"IRN","CROPYIELD","RICE","THND_TONNE","A","1999",1479.24,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2000",1272.266,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2001",1283.694,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2002",1862.464,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2003",1890.584,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2004",1639.876,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2005",1765.264,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2006",1684.853,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2007",1718.433,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2008",1335.152,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2009",1378.369,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2010",1606.049,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2011",1220.993,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2012",1522.2,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2013",1580.247,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2014",1514.003,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2015",1514.266,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2016",1884.075,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2017",1967.25,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2018",1947.9,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2019",1947.9,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2020",2010.274,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2021",2060.678,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2022",2090.737,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2023",2136.366,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2024",2181.937,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2025",2228.301,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2026",2275.1,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2027",2322.431,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2028",2370.03,
"IRN","CROPYIELD","RICE","THND_TONNE","A","2029",2417.986,
"PAK","CROPYIELD","RICE","THND_TONNE","A","1990",3262.29,
"PAK","CROPYIELD","RICE","THND_TONNE","A","1991",3244.95,
"PAK","CROPYIELD","RICE","THND_TONNE","A","1992",3116.22,
"PAK","CROPYIELD","RICE","THND_TONNE","A","1993",3995.33,
"PAK","CROPYIELD","RICE","THND_TONNE","A","1994",3447.05,
"PAK","CROPYIELD","RICE","THND_TONNE","A","1995",3965.98,
"PAK","CROPYIELD","RICE","THND_TONNE","A","1996",4304.81,
"PAK","CROPYIELD","RICE","THND_TONNE","A","1997",4332.83,
"PAK","CROPYIELD","RICE","THND_TONNE","A","1998",4673.66,
"PAK","CROPYIELD","RICE","THND_TONNE","A","1999",5155.91,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2000",4802.4,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2001",3881.94,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2002",4478.905,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2003",4847.756,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2004",5024.511,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2005",5547.439,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2006",5438.051,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2007",5558.778,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2008",6954.142,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2009",6882.773,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2010",4822.41,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2011",6159.745,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2012",5536.1,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2013",6798.064,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2014",7003,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2015",6800.999,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2016",6849.023,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2017",7450.39,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2018",7202.266,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2019",7292.978,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2020",7652.465,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2021",7757.667,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2022",7845.514,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2023",7951.035,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2024",8055.053,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2025",8161.81,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2026",8268.477,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2027",8376.84,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2028",8486.745,
"PAK","CROPYIELD","RICE","THND_TONNE","A","2029",8597.475,
"ISR","CROPYIELD","RICE","THND_TONNE","A","1990",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","1991",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","1992",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","1993",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","1994",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","1995",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","1996",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","1997",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","1998",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","1999",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2000",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2001",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2002",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2003",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2004",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2005",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2006",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2007",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2008",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2009",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2010",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2011",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2012",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2013",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2014",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2015",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2016",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2017",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2018",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2019",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2020",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2021",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2022",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2023",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2024",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2025",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2026",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2027",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2028",0,
"ISR","CROPYIELD","RICE","THND_TONNE","A","2029",0,
"CHL","CROPYIELD","RICE","THND_TONNE","A","1990",91.52,
"CHL","CROPYIELD","RICE","THND_TONNE","A","1991",78.74,
"CHL","CROPYIELD","RICE","THND_TONNE","A","1992",89.84,
"CHL","CROPYIELD","RICE","THND_TONNE","A","1993",88.16,
"CHL","CROPYIELD","RICE","THND_TONNE","A","1994",89.5,
"CHL","CROPYIELD","RICE","THND_TONNE","A","1995",98.25,
"CHL","CROPYIELD","RICE","THND_TONNE","A","1996",102.96,
"CHL","CROPYIELD","RICE","THND_TONNE","A","1997",72.28,
"CHL","CROPYIELD","RICE","THND_TONNE","A","1998",70.19,
"CHL","CROPYIELD","RICE","THND_TONNE","A","1999",41.05,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2000",90.922,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2001",96.441,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2002",95.499,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2003",94.759,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2004",80.289,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2005",78.607,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2006",107.882,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2007",74.232,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2008",81.702,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2009",85.673,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2010",63.733,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2011",87.759,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2012",100.816,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2013",87.692,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2014",90.788,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2015",110.076,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2016",117.108,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2017",86.054,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2018",129.76,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2019",117.706,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2020",117.004,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2021",118.966,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2022",120.644,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2023",122.472,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2024",124.42,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2025",126.411,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2026",128.406,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2027",130.422,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2028",132.446,
"CHL","CROPYIELD","RICE","THND_TONNE","A","2029",134.485,
"OECD","CROPYIELD","RICE","THND_TONNE","A","1990",24026.876,
"OECD","CROPYIELD","RICE","THND_TONNE","A","1991",22826.934,
"OECD","CROPYIELD","RICE","THND_TONNE","A","1992",24220.223,
"OECD","CROPYIELD","RICE","THND_TONNE","A","1993",20526.923,
"OECD","CROPYIELD","RICE","THND_TONNE","A","1994",26012.057,
"OECD","CROPYIELD","RICE","THND_TONNE","A","1995",23844.656,
"OECD","CROPYIELD","RICE","THND_TONNE","A","1996",24648.757,
"OECD","CROPYIELD","RICE","THND_TONNE","A","1997",25149.427,
"OECD","CROPYIELD","RICE","THND_TONNE","A","1998",24170.539,
"OECD","CROPYIELD","RICE","THND_TONNE","A","1999",24766.875,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2000",25249.86,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2001",25354.596,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2002",23919.573,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2003",22154.933,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2004",24697.459,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2005",24870.62,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2006",22557.33,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2007",22504.167,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2008",23265.886,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2009",24141.202,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2010",24431.695,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2011",22677.847,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2012",23300.888,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2013",22892.154,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2014",23551.924,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2015",22444.577,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2016",24363.581,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2017",22281.208,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2018",22936.599,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2019",22081.326,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2020",23527.239,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2021",23020.694,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2022",23113.083,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2023",23124.75,
"OECD","CROPYIELD","RICE","THND_TONNE","A","2024",23132.409,
